Target,CommonName,Distance_pc,DistanceError_pc,StarMass_MSun,StarMass1SigUp_MSun,StarMass1SigDown_MSun,StarLuminosity_LSun,StarLuminosityError_LSun,EffectiveTemperature_K,EffectiveTemperatureError_K,Age_Myr,Age1SigUp_Myr,Age1SigDown_Myr,AgeRefs,CloseBinarySeparation_arcsec,UncorrectedBBRadius_au,UncorrectedBBRadiusError_au,DiscInnerEdgePeri_au,DiscInnerEdgePeri1SigUp_au,DiscInnerEdgePeri1SigDown_au,DiscInnerEdgeApo_au,DiscInnerEdgeApo1SigUp_au,DiscInnerEdgeApo1SigDown_au,DiscOuterEdgePeri_au,DiscOuterEdgePeri1SigUp_au,DiscOuterEdgePeri1SigDown_au,DiscOuterEdgeApo_au,DiscOuterEdgeApo1SigUp_au,DiscOuterEdgeApo1SigDown_au,OuterDiscData,InnerBeltR_au,InnerBeltRError_au,IsDiscModelAsymmetric,DiscInclinationToSky_deg,DiscInclinationToSky1SigUp_deg,DiscInclinationToSky1SigDown_deg,Wavelength_um,DiscFlux_mJy,DiscFlux1SigUp_mJy,DiscFlux1SigDown_mJy,ShannonMPlt_MJup,ShannonMPlt1SigUp_MJup,ShannonMPlt1SigDown_MJup,ShannonPltLoc_arcsec,ShannonNPlts,ShannonNPlts1SigUp,ShannonNPlts1SigDown,ShannonPltLoc1SigUp_arcsec,ShannonPltLoc1SigDown_arcsec,PearceMPlt_MJup,PearceMPlt1SigUp_MJup,PearceMPlt1SigDown_MJup,PearcePltSemimajorAxis_au,PearcePltSemimajorAxis1SigUp_au,PearcePltSemimajorAxis1SigDown_au,PearcePltEccentricity,PearcePltEccentricity1SigUp,PearcePltEccentricity1SigDown,PearcePltApocentre_arcsec,PearcePltApocentre1SigUp_arcsec,PearcePltApocentre1SigDown_arcsec,MinDiscMassToSelfStirKrivov_MEarth,MinDiscMassToSelfStirKrivov1SigUp_MEarth,MinDiscMassToSelfStirKrivov1SigDown_MEarth,MinSMaxToSelfStir_km,MinSMaxToSelfStir1SigUp_km,MinSMaxToSelfStir1SigDown_km,SKmToStir_km,SKmToStir1SigUp_km,SKmToStir1SigDown_km,VFragSKmToStir_mPerS,VFragSKmToStir1SigUp_mPerS,VFragSKmToStir1SigDown_mPerS,DustMass_MEarth,DustMass1SigUp_MEarth,DustMass1SigDown_MEarth,MinPlanetMassToStir_MJup,MinPlanetMassToStir1SigUp_MJup,MinPlanetMassToStir1SigDown_MJup,ObsLimAtPearceLoc_MJup,ObsLimAtPearceLoc1SigUp_MJup,ObsLimAtPearceLoc1SigDown_MJup,PearceMPltOverObs,PearceMPltOverObs1SigUp,PearceMPltOverObs1SigDown,ShannonMPltOverObs,ShannonMPltOverObs1SigUp,ShannonMPltOverObs1SigDown,WasObsFileFound,IsACompanionTentitavelyDetected,ObsLimAtInnerEdgePeri_MJup,ObsLimAtInnerEdgePeri1SigUp_MJup,ObsLimAtInnerEdgePeri1SigDown_MJup,ObsLimAtInnerEdgeApo_MJup,ObsLimAtInnerEdgeApo1SigUp_MJup,ObsLimAtInnerEdgeApo1SigDown_MJup,MpltOverObsPltStir,MpltOverObsPltStir1SigUp,MpltOverObsPltStir1SigDown,DetectedOuterPltSemimajorAxis_au,DetectedOuterPltSemimajorAxis1SigUp_au,DetectedOuterPltSemimajorAxis1SigDown_au,DetectedOuterPltMass_MJup,DetectedOuterPltMass1SigUp_MJup,DetectedOuterPltMass1SigDown_MJup,DetectedOuterPltSemimajorAxisOverPearceSemimajorAxis,DetectedOuterPltSemimajorAxisOverPearceSemimajorAxis1SigUp,DetectedOuterPltSemimajorAxisOverPearceSemimajorAxis1SigDown,DetectedOuterPltMassOverPearceMass,DetectedOuterPltMassOverPearceMass1SigUp,DetectedOuterPltMassOverPearceMass1SigDown,CouldDetectedPlanetSculptDiscInnerEdge,CouldDetectedPlanetStirDisc,Notes
HD112429,8 Dra,29.363000000000003,0.08,1.45,0.05,0.04,5.61,0.05,7120.0,70.0,1400.0,900.0,900.0,"chen14, stone18, mario",,26.0,6.0,60.672379451738706,18.91085625196972,18.91085625196972,60.672379451738706,18.91085625196972,18.91085625196972,60.672379451738706,18.91085625196972,18.91085625196972,60.672379451738706,18.91085625196972,18.91085625196972,Paw17,,,False,,,,,,,,0.002557117152210972,0.0020491250947536044,0.0020489543421274457,2.0662868048816097,,,,0.6440615301043812,0.6440615301043812,0.21987930166364297,0.08332369798322727,0.08325151906584222,51.328833016171075,15.43376671103782,15.433761266945057,,,,1.748078636929846,0.5256411223605164,0.5256409369615691,,,,,,,,,,,,,,,,0.00013096341871191163,0.0002395774281481097,0.00023957359748377185,19.48225662694469,4.993567151021278,4.993567151021278,0.01128613106140598,0.005163343463224055,0.005160275075169557,0.00014980182496842248,0.00012650612204286466,0.00012649663009210398,True,False,17.07,4.548900234927868,4.548900234927868,17.07,4.548900234927868,4.548900234927868,7.67213935043419e-06,1.4183131276001006e-05,1.4182909210670749e-05,,,,,,,,,,,,,,,14/09/21. 8 Dra. SED.
HD113337,-,36.18,0.055999999999999994,1.39,0.08,0.03,4.12,0.03,6690.0,70.0,1500.0,500.0,500.0,"chen14, DH15, mario",,53.0,1.0,25.2566,19.1529,19.1529,25.2566,19.1529,19.1529,164.28799999999998,33.8937,33.8937,164.28799999999998,33.8937,33.8937,Herschel,,,False,21.319270700221956,9.317964336077393,9.317964336077393,70.0,167.31,3.62075,3.62075,0.0006276052806096066,0.0007467823908636678,0.0007465946854513829,0.69808181315644,,,,0.5293792121470872,0.5293792121470872,0.11052500106173324,0.06300982916788363,0.06285014689285776,22.02375520000016,16.18945805152459,16.189453588594823,,,,0.6087273410724201,0.44747081095412206,0.44747068760089165,32.00574213882832,19.325140035356842,19.370512005285548,13.623789796268598,1.4755594250712714,1.4754132919728138,0.09288213834749433,0.053510368665963606,0.05332406802481851,6.621811782995814,0.20083543244312785,0.20153710002429198,0.006243391922243774,0.0002691140488202152,0.0002691140488202152,0.1467659369277439,0.366643664275358,0.36662275871361544,55.512312275511306,8.726610725925914,8.726610725925914,0.0019909997716036454,0.001177422433534406,0.0011746496555775762,1.172418574180943e-05,1.4095000667427354e-05,1.4091530129044413e-05,True,False,53.53082034273079,9.191125483692648,9.191125483692648,53.53082034273079,9.191125483692648,9.191125483692648,0.002741709093716027,0.006865364996355006,0.006864975382368407,4.8,0.23,0.23,19.803909809615657,8.366258300673987,8.366258300673987,0.21794648353156254,0.16055040314781452,0.1605504472193147,179.18036298913287,126.93155469792595,127.13945207800303,False,True,"22/04/21.Probable misalignment between detected planets and disc \citep{Xuan2020}. Wide M-star companions (5000 au, \citealt{Reid2007}). One confirmed giant planet (MSinI 3 mJup at 1 au, \citealt{Borgniet2014}), plus second giant planet candidate (MSinI 7 mJup at 5 au, \citealt{Borgniet2019}). We use candidate as outermost planet. If disc misaligned, cause depends on age - if young, would have to be primordial, whilst if old, could be driven by planet stellar companion \citep{Xuan2020}. Our predictions assume the perturbing planets lie in the disc plane, which would be misaligned with detected planets"
HD113524,-,118.94,0.97,1.23,0.1,0.04,2.89,0.06,6310.0,70.0,15.0,3.0,3.0,"PM16, LCC",,4.4,0.8,11.192286234192311,2.9165417313281914,2.9165417313281914,11.192286234192311,2.9165417313281914,2.9165417313281914,11.192286234192311,2.9165417313281914,2.9165417313281914,11.192286234192311,2.9165417313281914,2.9165417313281914,Paw17,,,False,,,,,,,,0.017415968395680034,0.007874592256519552,0.007847813813703837,0.09410027101221045,,,,0.02453312348001988,0.02453312348001988,0.49228683196000106,0.10582319451922308,0.10202769546812812,8.942636701119497,2.221310574861637,2.2212859448764632,,,,0.07518611653875482,0.018685954999545,0.018685748031991998,,,,,,,,,,,,,,,,0.0008919633421193699,0.001298468136738887,0.001298042819559951,1e+99,1e+99,1e+99,4.922868319600011e-100,5.035323956007872e-100,5.027484217416813e-100,0.00017633672020005137,0.0001241101460863984,0.00012393614103392862,True,False,98.76540958639742,53.272161875231276,53.272161875231276,98.76540958639742,53.272161875231276,53.272161875231276,9.03113089749406e-06,1.402042043588792e-05,1.4016382449435403e-05,,,,,,,,,,,,,,,14/09/21. SED.
HD113556,-,101.25,0.43,1.41,0.1,0.09,4.5,0.04,6840.0,70.0,15.0,3.0,3.0,"PM16, LCC",,43.0,9.0,103.26037080126792,29.965888478424116,29.965888478424116,103.26037080126792,29.965888478424116,29.965888478424116,103.26037080126792,29.965888478424116,29.965888478424116,103.26037080126792,29.965888478424116,29.965888478424116,Paw17,4.0,2.0,False,,,,,,,,0.5225488981617898,0.2563900656517599,0.2562628074267804,1.0198555140865968,4.001510926561565,0.8019613382775547,0.8013090373571725,0.29599108358575504,0.29599108358575504,2.559836776011914,0.5757462068741724,0.5724931284919648,72.90182178569577,19.750800406653227,19.750736388132506,,,,0.7200179929451435,0.19509359918518424,0.19509296698116865,,,,,,,,,,,,,,,,0.026762477459524873,0.0431187913419692,0.04311680697754478,6.646611618595746,2.10518922627249,2.10518922627249,0.38513409883166005,0.14961133611897237,0.1493284949923352,0.09977664839179815,0.05669792342209751,0.05667694386017095,True,False,5.237186321491477,1.501220350334145,1.501220350334145,5.237186321491477,1.501220350334145,1.501220350334145,0.005110086946821341,0.008362484716766178,0.0083621116759801,,,,,,,,,,,,,,,"04/05/21.SED system, examined by ALMA but no detection (LiemanSifry2016). In REASONS but width unresolved \#CHECK"
HD114082,-,95.39,0.45,1.47,0.04,0.08,3.79,0.03,6000.0,70.0,15.0,3.0,3.0,"PM16, LCC",1.5,11.9,0.2,29.221783280677396,5.719017222411841,5.719017222411841,29.221783280677396,5.719017222411841,5.719017222411841,29.221783280677396,5.719017222411841,5.719017222411841,29.221783280677396,5.719017222411841,5.719017222411841,Paw17,,,False,,,,,,,,0.08032220095875738,0.02966121515034137,0.02972154849083217,0.30634011196852284,,,,0.059971468796763114,0.059971468796763114,1.1075262597652098,0.1837699685608406,0.1880950617012971,22.29622064315644,4.127240365577019,4.1272851852072545,,,,0.2337375054319786,0.04328106108981958,0.04328153079401152,,,,,,,,,,,,,,,,0.004113722371667144,0.004602706741826137,0.00460372750519808,12.553953959392038,9.290381717500921,9.290381717500921,0.08822130966448478,0.06690793585056418,0.06698415512619846,0.008135500517638776,0.004213375508468123,0.004217734944924758,True,False,9.873049701688158,3.5850755437142525,3.5850755437142525,9.873049701688158,3.5850755437142525,3.5850755437142525,0.00041666177077623274,0.0004901254535133,0.0004902237941616299,,,,,,,,,,,,,,,"04/05/21.SED system, partially resolved with ALMA but no width information (Kral2020). In REASONS but width unresolved. ALMA model gives central radius as ${24.1^{+11.0}_{-8.8} \au}$, consistent with our SED radius of ${29\au}$ \#CHECK. 100um Herschel data exist but unresolved. \#CONSIDER USING ALMA. SED radius similar \#CHECK to SPHERE scattered light radius of ${25-30\au}$ \citep{Wahhaj2016}. \cite{Wahhaj2016} predict a planet at ${\sim 25\au}$ with mass no more than that of Jupiter, similar to our prediction of a Jupiter mass planet at ${22\au}$ \#CHECK (if one planet sculpts the disc). Ralf lists as binary, check"
HD115617,61 Vir,8.51,0.02,0.92,0.04,0.04,0.831,0.006,5570.0,70.0,4000.0,1500.0,1500.0,"Vic12, Rami12, gasp13, holl17, sier14",,21.0,2.0,30.0,15.0,15.0,30.0,15.0,15.0,152.9,38.8,25.8,152.9,38.8,25.8,OtherALMA,,,False,82.0,4.0,4.0,860.0,3.7,1.2,1.1,0.00024786997508941607,0.00020938743189943566,0.00020938743189943566,3.5252643948296125,,,,1.7626516685004514,1.7626516685004514,0.05699887180428371,0.023062677631172663,0.023062677631172663,26.429999999999865,12.838250586122022,12.838250586122022,,,,3.1057579318448725,1.508625246858729,1.508625246858729,12.573674337421608,9.05890039011945,6.873580485519113,14.580433030443846,2.948091781375661,2.2651657331960076,0.0529715008580214,0.024291192984776187,0.030522102157381815,7.060003378406771,0.6576675446598731,0.5234085504590053,0.0013639139546867177,0.00044868138572466855,0.00041238514690166404,0.019337990361567043,0.03762920926088951,0.033822071537102295,7.728993506493529,1.8375974025974116,1.8375974025974116,0.007374682325246618,0.0034609289095901474,0.0034609289095901474,3.2149153708095466e-05,2.818955463390682e-05,2.818955463390682e-05,True,False,7.71,1.8121753246753247,1.8121753246753247,7.71,1.8121753246753247,1.8121753246753247,0.002508169956104675,0.0049160474566201555,0.004426214729265717,0.47600000000000003,0.001,0.001,0.0727075852213405,0.00811005662165999,0.00811005662165999,0.018009837306091656,0.008748277216499048,0.008748277216499048,1.2755969183213942,0.5353806061488717,0.5353806061488717,False,False,"17/05/21.61 Vir. ALMA/JCMT observations from \cite{Marino2017_61Vir}. Disc inner edge fixed at ${30\au}$ (I assume uncertainties of ${\pm 50 \percent}$), which is taken from \textit{Herschel} fitting by \cite{Wyatt2012}. Three super-Earths/Neptunes with minimum masses ${0.02-0.07 \mJup}$ within ${0.5\au}$ \citep{Vogt2010}, although outermost not confirmed by HARPS \cite{Wyatt2012}. We take outermost (unconfirmed) planet at ${0.476\au}$, ${m \sin I = 0.072 \mJup}$ \# mSinI DEFINED?. \cite{Marino2017_61Vir} predict stirring planet as ${>10 \mEarth}$ at ${10-20\au}$ (if ${e<0.1}$), similar to our prediction (although our minimum-mass stirring planet lies closer to the disc inner edge) \#CHECK. Herschel model available. More detailed notes in \citet{Holland2017}. Age ${6300 \myr}$, range ${6100-6600\myr}$ (refs in \citealt{Holland2017}). \# OUR AGE A BIT LOW?"
HD115820,-,115.52,0.69,1.64,0.03,0.04,6.97,0.1,7480.0,70.0,15.0,3.0,3.0,"PM16, LCC",,12.0,1.0,27.22349226758371,6.369423575512342,6.369423575512342,27.22349226758371,6.369423575512342,6.369423575512342,27.22349226758371,6.369423575512342,6.369423575512342,27.22349226758371,6.369423575512342,6.369423575512342,Paw17,,,False,,,,,,,,0.07628770292453255,0.03175354708795188,0.03175950914898487,0.2356604247540141,,,,0.055154941364875934,0.055154941364875934,1.1365522759332465,0.21366905069360204,0.21413250579361592,20.907642061504163,4.630801405672927,4.6308053615920315,,,,0.18098720621108175,0.04010115102684779,0.04010118525885458,,,,,,,,,,,,,,,,0.003907094507593055,0.005142812359144624,0.005142908924964785,43.52159458807999,27.014609571119674,27.014609571119674,0.026114674489535677,0.01693699482288664,0.016940084652027697,0.0026038706278504746,0.0021895839548709156,0.0021896846915361993,True,False,29.297808465818033,21.406554208773716,21.406554208773716,29.297808465818033,21.406554208773716,21.406554208773716,0.00013335791010278092,0.00020076615227707814,0.0002007690340801905,,,,,,,,,,,,,,,"04/05/21.SED system, 70um Herschel data exist but unresolved"
HD115892,$\iota$ Cen,17.84,0.36,2.03,0.03,0.03,23.0,0.8,9160.0,70.0,200.0,100.0,100.0,"zuc06, CARN",,12.4,7.0,24.086844999442995,15.161192682224597,15.161192682224597,24.086844999442995,15.161192682224597,15.161192682224597,24.086844999442995,15.161192682224597,15.161192682224597,24.086844999442995,15.161192682224597,15.161192682224597,Paw17,,,False,,,,,,,,0.005297805610072093,0.005684940533976914,0.005684940533976914,1.3501594730629483,,,,0.8502792608977112,0.8502792608977112,0.36870098598200224,0.1869117420172212,0.1869117420172212,20.18477610953346,12.219622021308808,12.219622021308808,,,,1.1314336384267634,0.6853368083777134,0.6853368083777134,,,,,,,,,,,,,,,,0.00027132848949305524,0.0009371650693569267,0.0009371650693569267,7.450009259870752,2.2380018519741505,2.2380018519741505,0.04949000371959252,0.029162869713586528,0.029162869713586528,0.0008812318822504839,0.0009889419933601993,0.0009889419933601993,True,False,6.011817907158094,1.974805116330884,1.974805116330884,6.011817907158094,1.974805116330884,1.974805116330884,4.51325195944462e-05,0.00015659052631436009,0.00015659052631436009,,,,,,,,,,,,,,,"04/05/21.iot Cen. SED system, 100um Herschel data exist but unresolved. \cite{Chen2014} say IC 2391 group with age 45My, Gaspar2016 say 260 Myr"
HD120326,-,113.6,1.55,1.47,0.04,0.08,4.5,0.1,6930.0,70.0,15.5,3.0,3.0,"PM16, LCC/UCL",,12.8,0.3,30.737970843168128,6.221184524289921,6.221184524289921,30.737970843168128,6.221184524289921,6.221184524289921,30.737970843168128,6.221184524289921,6.221184524289921,30.737970843168128,6.221184524289921,6.221184524289921,Paw17,,,False,,,,,,,,0.08385865245958059,0.03135614960728599,0.03141835943670175,0.27058072925324056,,,,0.05488825170644075,0.05488825170644075,1.1260263804508803,0.18927759443592587,0.1936203731496516,23.42233378249375,4.482325214352274,4.482371114233212,,,,0.20618251569096613,0.039557250501585636,0.03955765352675898,,,,,,,,,,,,,,,,0.004294842653253081,0.004947741582692574,0.004948776626338483,22.04519052827759,17.218830478750228,17.218830478750228,0.05107809701197705,0.040808978947780294,0.04085087898688612,0.006065542553422729,0.0051134989840022,0.005115496328165479,True,True,13.8254165593579,10.446233170224007,10.446233170224007,13.8254165593579,10.446233170224007,10.446233170224007,0.0003106483363313972,0.0004279796509148573,0.0004280422545803739,,,,,,,,,,,,,,,"11/05/21.SED system, Herschel 70um model exists but poor fit. Scattered light SPHERE image shows ring at ${\sim 50\au}$ and possible second structure at ${130\au}$ \citep{Bonnefoy2017}. Scattered light ring slightly larger than our ${30\au}$ SED value \#CHECK"
HD121191,-,131.61,0.92,1.63,0.02,0.04,7.2,0.1,7690.0,70.0,15.5,3.0,3.0,"PM16, UCL/LCC",,18.0,1.0,28.0,6.800735254367722,6.4031242374328485,28.0,6.800735254367722,6.4031242374328485,82.0,5.656854249492381,7.433034373659253,82.0,5.656854249492381,7.433034373659253,REASONS,1.0,0.2,False,40.0,8.0,14.0,1260.0,0.41,0.02,0.02,0.07677278048194043,0.03259286169671445,0.031211449244233455,0.21274979104931235,7.565625065751492,1.116727981703319,1.1408023161492902,0.051694789834708925,0.04867498715647389,1.148773871144547,0.22014945847231487,0.21103824214177114,21.476000000000305,4.936495203942211,4.6481601371662,,,,0.16317908973482487,0.03752585224360889,0.035336097907550004,258.7427760890751,62.3590504993248,69.03449490432978,13.98352033971924,0.7180201210830144,0.8212895106347066,0.1075733959648494,0.030174101525536626,0.029043062057049127,6.591155452235869,0.016341225042913028,0.016977610092487543,0.055830822628788086,0.003277322454112658,0.003277322454112658,0.4949460271880067,0.4128741743166881,0.4498994256320558,90.2565043040082,48.47834348099853,48.47834348099853,0.01272787905983116,0.007258468755359366,0.0072251715354502075,0.0011824304310719303,0.0008223871087282323,0.0008095756137108635,True,False,64.92794710327456,35.76915827036104,35.76915827036104,64.92794710327456,35.76915827036104,35.76915827036104,0.007623004411347617,0.007620539447749784,0.008102482257908494,,,,,,,,,,,,,,,17/05/21.REASONS. 70um Herschel data exist but unresolved. Gas \citep{Moor2017}
HD121617,-,116.49,0.99,1.9,0.06,0.05,14.0,1.0,9000.0,200.0,15.5,3.0,3.0,"PM16, UCL/LCC",,28.0,2.0,49.5,7.0710678118654755,7.433034373659253,49.5,7.0710678118654755,7.433034373659253,106.5,7.433034373659253,7.0710678118654755,106.5,7.433034373659253,7.0710678118654755,REASONS,,,False,37.0,7.0,10.0,1330.0,1.75,0.13,0.12,0.1948323278119411,0.05961486172789624,0.061106800575935705,0.42492917847025496,,,,0.06080840018900294,0.06391045799626568,1.915449018712491,0.2590915274096514,0.2649953447574864,36.87749999999952,4.966351682569812,5.219771655093465,,,,0.31657223796033584,0.042718094001794535,0.04488944971333825,936.3728544457957,204.31259061045137,202.87465464646797,12.104552196989081,0.7139708214018438,0.6870620659021232,0.10343679340067612,0.02635790540391187,0.026005654799365136,6.5951379886654795,0.03571499171110036,0.03619875678137746,0.23191515383068698,0.020190035228139374,0.019071751233284147,0.31362468446690234,0.20580409663475477,0.19881933831309287,29.871410104365864,22.47617409867259,22.47617409867259,0.06412315361143725,0.04902166855972966,0.04905702349771458,0.016441079457372682,0.011888577881905435,0.011942396562457368,True,True,11.850336732274128,7.7640289305193235,7.7640289305193235,11.850336732274128,7.7640289305193235,7.7640289305193235,0.026465466049817175,0.024541151239835676,0.024127636970080576,,,,,,,,,,,,,,,"17/05/21.REASONS. Herschel 100um model exists but poor fit. Gas \citep{Moor2017} \# GAS PRESENT, COLOCATED WITH DUST? DISCUSSED BY Clément Perrot (EAS2021), PAPER IN PREP \# A1V, 16 MYR \citep{Moor2017}"
HD123889,-,127.96,1.0,1.43,0.09,0.05,4.62,0.07,6750.0,70.0,16.0,2.0,2.0,"PM16, UCL",1.5,14.0,2.0,33.50483089426351,8.289251581532342,8.289251581532342,33.50483089426351,8.289251581532342,8.289251581532342,33.50483089426351,8.289251581532342,8.289251581532342,33.50483089426351,8.289251581532342,8.289251581532342,Paw17,,,False,,,,,,,,0.09118371878260527,0.03696436313310385,0.03688728514528377,0.2618383158351322,,,,0.06481233185651622,0.06481233185651622,1.1508722299547207,0.21588255907340279,0.21086153799762994,25.4301666487454,5.94191376558843,5.9418622645546515,,,,0.19873528171886057,0.04646167803045687,0.04646127577778683,,,,,,,,,,,,,,,,0.004669997826384413,0.00643427426105666,0.006433113884580556,23.129635921376366,17.02293901207768,17.02293901207768,0.04975747278802114,0.03779121125935532,0.03773818317106095,0.00805193431171609,0.0062155107724907325,0.006211939077308712,True,False,11.32444891532796,7.439194425011117,7.439194425011117,11.32444891532796,7.439194425011117,7.439194425011117,0.00041238190584827835,0.0006294521421641283,0.0006293596522534125,,,,,,,,,,,,,,,"26/07/21.SED. Companion at projected separation ${200\au}$ \citep{Janson2013}, whilst disc at ${34 \pm 8 \au}$ \#CHECK "
HD125162,$\lambda$ Boo,30.314,0.253,1.58,0.03,0.03,17.2,1.0,8600.0,100.0,300.0,100.0,100.0,"Vic12, gasp13, DH15, ston18, mario",,39.0,2.0,6.43963,5.01279,5.01279,6.43963,5.01279,5.01279,207.12400000000002,20.4803,20.4803,207.12400000000002,20.4803,20.4803,Herschel,,,False,47.116647280111145,4.920251339912186,4.920251339912186,70.0,340.519,6.5852,6.5852,0.0004307316451809511,0.0005248196001495742,0.0005248196001495742,0.21243089001781357,,,,0.1653717129836488,0.1653717129836488,0.09788936679430221,0.05718289820629072,0.05718289820629072,5.673314029999997,4.290048553958507,4.290048553958507,,,,0.18715161410569364,0.1415289913553453,0.1415289913553453,87.83277989580033,33.08719162694735,33.08719162694735,28.561510903433447,3.2932834675917415,3.2932834675917415,0.02046411321356469,0.005539743167676149,0.005539743167676149,8.544253881200618,0.5184880715078597,0.5184880715078597,0.0018064422743661226,0.00014235483626140444,0.00014235483626140444,133.89641578926896,323.9647747475622,323.9647747475622,25.737552857235432,7.352122884449246,7.352122884449246,0.0038033672951460575,0.0024731868489104277,0.0024731868489104277,1.824118594507783e-05,2.2890591510677735e-05,2.2890591510677735e-05,True,False,23.613138228941686,7.089703887688985,7.089703887688985,23.613138228941686,7.089703887688985,7.089703887688985,5.670420191127219,13.824913943883663,13.824913943883663,,,,,,,,,,,,,,,"05/05/21.lam Boo. Herschel 70um. More detailed notes in \citet{Holland2017}. Age ${2800 \myr}$, range ${2000-3600\myr}$ (refs in \citealt{Holland2017}) \# OUR AGE MUCH SMALLER, CHECK WITH NEW AGE."
HD125451,18 Boo,26.209,0.092,1.33,0.06,0.03,3.81,0.03,6720.0,70.0,1400.0,650.0,650.0,"DH15, mario",,36.0,5.0,88.34156840050707,21.16130089909928,21.16130089909928,88.34156840050707,21.16130089909928,21.16130089909928,88.34156840050707,21.16130089909928,21.16130089909928,88.34156840050707,21.16130089909928,21.16130089909928,Paw17,,,False,,,,,,,,0.004302823794278325,0.0025643285619224823,0.0025629506525768624,3.3706577282806314,,,,0.8074925752278593,0.8074925752278593,0.2636592586000726,0.07389630834281209,0.07347703268904338,73.67686804602263,16.97826906269455,16.97822713757638,,,,2.811128545386037,0.6478781605556851,0.6478765610953854,,,,,,,,,,,,,,,,0.00022037023752565123,0.00031053718352220053,0.0003105073445657378,13.02046406893472,3.112256597698868,3.112256597698868,0.020249605329285634,0.007459082261389418,0.007434610611345829,4.3028237942783256e-102,5.008999259143402e-102,5.00829398619449e-102,True,False,1e+99,1e+99,1e+99,1e+99,1e+99,1e+99,2.2037023752565123e-103,3.8078390714027397e-103,3.807595732432446e-103,,,,,,,,,,,,,,,14/09/21. 18 Boo. SED.
HD125541,-,159.83,1.69,1.57,0.03,0.03,5.7,0.1,7160.0,70.0,16.0,2.0,2.0,"PM16, UCL",2.1,8.1,0.4,18.862712225734438,4.0722381992527845,4.0722381992527845,18.862712225734438,4.0722381992527845,4.0722381992527845,18.862712225734438,4.0722381992527845,4.0722381992527845,18.862712225734438,4.0722381992527845,4.0722381992527845,Paw17,,,False,,,,,,,,0.0403593507167745,0.014584403117616909,0.014584403117616909,0.11801734483973245,,,,0.02550910072569355,0.02550910072569355,0.8254257084630687,0.13418509587731015,0.13418509587731015,14.788366384976111,3.032450915739479,3.032450915739479,,,,0.09252559835435219,0.01899818433493237,0.01899818433493237,,,,,,,,,,,,,,,,0.002067014623202429,0.002506391619213253,0.002506391619213253,172.1250461668413,81.16670736996335,81.16670736996335,0.004795500287988195,0.0023919547113997975,0.0023919547113997975,0.0005498080742129727,0.0003405788251125386,0.0003405788251125386,True,False,73.40625321762913,36.932544175621324,36.932544175621324,73.40625321762913,36.932544175621324,36.932544175621324,2.8158563236762755e-05,3.6966642308323694e-05,3.6966642308323694e-05,,,,,,,,,,,,,,,14/09/21. SED.
HD126062,-,132.0,1.19,1.98,0.07,0.09,17.0,1.0,9100.0,100.0,16.0,2.0,2.0,"PM16, UCL",,150.0,10.0,303.0510204473893,81.96754205336573,81.96754205336573,303.0510204473893,81.96754205336573,81.96754205336573,303.0510204473893,81.96754205336573,81.96754205336573,303.0510204473893,81.96754205336573,81.96754205336573,Paw17,11.0,1.0,False,,,,,,,,2.918732925206758,1.2740507161234986,1.274732764810582,2.2958410639953737,2.574557892163057,0.46221210111153294,0.46288518614540736,0.6213110625293472,0.6213110625293472,6.714677825252059,1.2937499483270058,1.302272952494718,200.31672451571643,50.0713970616951,50.07160776918593,,,,1.517550943300882,0.379575395494742,0.37957699072643736,,,,,,,,,,,,,,,,0.1494836643919858,0.2240802343829841,0.22409040866267613,6.987138240732575,1.64,1.64,0.9610054351161729,0.29182885876544007,0.2926043335397474,0.45344053339387863,0.2285539176233464,0.22864568629383833,True,False,6.4368593238915786,1.6223037077432236,1.6223037077432236,6.4368593238915786,1.6223037077432236,1.6223037077432236,0.023223074619193537,0.03530065097314642,0.03530220972414072,,,,,,,,,,,,,,,14/09/21. SED.
HD127762,$\gamma$ Boo,26.719,0.26,2.19,0.05,0.17,33.0,0.3,7670.0,70.0,900.0,400.0,400.0,"chen14, holl17, ston18",0.1,70.0,7.0,129.7400554708675,40.868604280981096,40.868604280981096,129.7400554708675,40.868604280981096,40.868604280981096,129.7400554708675,40.868604280981096,40.868604280981096,129.7400554708675,40.868604280981096,40.868604280981096,Paw17,,,False,,,,,,,,0.01528617353612979,0.010034563729664693,0.01005057325585638,4.855722724311071,,,,1.5303005214622722,1.5303005214622722,0.6312369037928088,0.19321981222703072,0.19650858176319053,105.86788526422635,31.932362407849894,31.93256403606341,,,,3.9622697430377762,1.195739956349744,1.1957474986742096,,,,,,,,,,,,,,,,0.0007828853455478845,0.001398581467756827,0.0013988829678560706,1e+99,1e+99,1e+99,6.312369037928088e-100,6.601468961882506e-100,6.6111697256727e-100,1.528617353612979e-101,1.8285501650799107e-101,1.8294292119347227e-101,True,False,1e+99,1e+99,1e+99,1e+99,1e+99,1e+99,7.828853455478844e-103,1.6027911860958278e-102,1.6030542791906453e-102,,,,,,,,,,,,,,,"07/07/21.gam Boo. SED. Binary, separation ${2\au}$ \citep{Yelverton2019} \#CHECK IF COLD SCULPT / STIR DISC"
